customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
4124-MMETB,1,False,False,False,22,True,True,1,False,False,False,False,True,True,0,True,1,94.6500015258789,2104.550048828125,True
3671-SHRSP,1,False,True,False,4,True,False,1,False,False,True,True,False,False,0,True,3,80.5999984741211,319.1499938964844,True
0979-MOZQI,1,False,True,False,62,False,False,0,False,False,False,True,True,False,2,True,0,39.0,2337.449951171875,False
2732-ISEZX,0,False,False,False,5,True,False,2,False,False,False,False,False,False,0,True,3,20.5,104.3000030517578,False
3313-QKNKB,1,False,True,False,59,True,True,1,False,False,False,False,False,True,1,False,2,85.55000305175781,5084.64990234375,True
0323-XWWTN,1,False,False,True,3,True,True,2,False,False,False,False,False,False,2,True,3,26.399999618530277,121.25,False
1937-OTUKY,0,False,True,False,72,True,True,1,True,False,True,True,True,False,2,True,0,98.1999969482422,7015.89990234375,False
1573-LGXBA,1,False,True,True,57,True,False,1,False,True,True,False,True,True,1,True,1,97.5500030517578,5598.0,False
1764-VUUMT,1,False,False,True,66,True,False,2,False,False,False,False,False,False,2,False,1,19.950000762939453,1269.0999755859375,False
5073-WXOYN,0,False,False,False,60,False,False,0,False,True,False,False,True,True,0,True,2,50.79999923706055,3027.39990234375,True
4713-ZBURT,1,False,False,True,45,True,True,1,False,False,True,False,True,True,2,False,0,99.6999969482422,4634.35009765625,False
3050-GBUSH,0,False,False,False,3,False,False,0,False,False,False,False,True,False,0,True,1,34.79999923706055,113.9499969482422,False
0207-MDKNV,0,False,False,False,15,True,False,1,True,False,True,True,True,True,0,False,2,105.0999984741211,1582.75,True
7876-AEHIG,0,False,False,True,51,False,False,0,True,False,True,True,True,True,1,False,0,60.150001525878906,3077.0,False
7945-HLKEA,0,False,False,False,60,True,True,0,True,False,True,True,False,False,1,False,2,64.75,4039.5,False
9342-VNIMQ,1,False,False,False,33,True,True,0,False,True,False,False,False,False,0,True,0,54.650001525878906,1665.199951171875,False
9851-KIELU,1,False,False,False,10,True,False,1,True,True,True,True,True,True,0,True,2,110.0999984741211,1043.300048828125,True
3523-BRGUW,1,True,False,False,26,True,False,2,False,False,False,False,False,False,1,False,1,19.299999237060547,504.2000122070313,False
3908-BLSYF,0,False,False,False,6,True,False,1,False,False,True,False,False,True,0,False,2,83.9000015258789,497.5499877929688,True
3199-NPKCN,0,False,True,False,67,True,True,1,True,False,True,True,True,True,1,True,2,111.25,7511.64990234375,False
5170-PTRKA,0,False,True,True,49,False,False,0,True,False,False,True,False,False,1,True,1,35.79999923706055,1782.0,False
4661-NJEUX,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,True,3,20.049999237060547,20.049999237060547,False
2123-AGEEN,0,True,False,False,7,True,False,1,False,False,True,False,True,False,0,True,2,84.3499984741211,609.6500244140625,False
1258-YMZNM,0,True,False,False,27,True,True,1,True,True,True,False,True,True,1,True,0,110.5,2857.60009765625,False
0048-LUMLS,1,False,True,True,37,True,False,1,False,False,False,False,True,True,1,False,1,91.1999969482422,3247.550048828125,False
7549-MYGPK,0,False,True,True,63,True,True,1,True,True,True,False,True,False,0,True,2,100.5500030517578,6215.35009765625,True
5898-IGSLP,1,False,True,True,31,True,True,1,True,False,True,True,False,False,0,False,2,89.30000305175781,2823.0,False
3804-RVTGV,1,False,True,True,50,True,True,1,False,True,True,False,True,True,0,True,0,103.8499984741211,5017.89990234375,True
6259-WJQLC,1,True,False,False,32,True,True,1,False,False,True,False,False,False,0,True,1,81.0999984741211,2619.25,False
9227-LUNBG,0,False,False,False,1,False,False,0,False,False,False,False,False,False,0,False,2,24.600000381469727,24.600000381469727,True
7997-EASSD,0,False,True,False,63,True,True,1,False,False,False,True,False,False,1,True,1,81.19999694824219,4965.10009765625,False
0730-KOAVE,1,False,False,False,30,True,True,1,True,True,False,False,False,True,0,True,1,94.3000030517578,2679.699951171875,False
8975-SKGRX,1,False,True,False,71,True,True,1,True,True,True,True,True,True,2,True,0,116.0999984741211,8310.5498046875,False
0678-RLHVP,0,False,False,False,53,True,True,1,False,True,True,False,True,True,2,False,2,105.5500030517578,5682.25,False
4315-MURBD,0,False,False,False,12,True,False,1,True,False,False,True,True,True,0,True,0,98.9000015258789,1120.949951171875,True
2267-FPIMA,1,False,True,False,50,True,True,1,True,True,False,False,False,True,0,True,1,94.4000015258789,4914.89990234375,False
1051-GEJLJ,0,False,False,False,2,True,False,2,False,False,False,False,False,False,0,False,3,19.5,27.549999237060547,False
9734-YWGEX,0,False,False,False,9,True,True,1,False,False,True,False,True,True,0,False,1,98.3000030517578,923.5,True
2719-BDAQO,1,False,False,False,17,True,False,1,True,False,False,False,True,True,0,False,2,93.8499984741211,1625.6500244140625,True
5285-MVEHD,0,False,True,False,56,True,False,1,True,True,True,False,True,True,1,True,1,105.5999984741211,6068.64990234375,False
0379-DJQHR,1,False,True,True,67,True,False,0,True,True,True,False,True,True,2,False,1,81.3499984741211,5398.60009765625,False
0781-LKXBR,1,True,False,False,9,True,True,1,False,False,True,False,True,True,0,True,2,100.5,918.5999755859376,True
5543-QDCRY,1,False,False,False,4,True,False,0,False,False,False,False,True,False,0,True,2,56.400001525878906,234.8500061035156,False
0297-RBCSG,1,False,False,False,19,True,False,0,False,True,False,True,False,True,1,True,0,65.3499984741211,1231.8499755859375,False
4694-PHWFW,0,False,False,True,8,True,False,2,False,False,False,False,False,False,0,False,3,19.950000762939453,170.89999389648438,False
0835-JKADZ,0,False,False,False,71,True,True,1,False,True,True,True,True,True,2,True,2,111.25,7984.14990234375,False
1907-UBQFC,1,True,False,False,10,True,False,1,False,True,False,False,False,False,0,True,2,72.8499984741211,688.6500244140625,True
7508-SMHXL,0,True,False,False,15,True,True,1,False,True,False,False,True,False,0,False,1,89.0,1288.300048828125,False
3865-YIOTT,1,False,True,True,72,True,True,1,True,False,True,False,True,True,1,True,0,106.0999984741211,7848.5,False
5993-BQHEA,1,False,False,False,12,True,False,2,False,False,False,False,False,False,1,False,1,20.049999237060547,267.0,False
6024-RUGGH,1,False,True,True,72,True,True,2,False,False,False,False,False,False,2,True,0,25.200000762939453,1798.9000244140625,False
6513-EECDB,1,True,True,False,1,True,True,1,False,False,False,False,False,False,0,True,2,73.55000305175781,73.55000305175781,True
3956-CJUST,0,True,False,False,23,True,False,1,True,False,False,False,False,False,0,True,0,75.4000015258789,1643.550048828125,False
4079-WWQQQ,1,False,False,False,72,False,False,0,True,True,True,True,True,True,2,True,0,65.55000305175781,4807.4501953125,False
6103-BOCOU,0,False,False,False,26,True,True,1,False,False,True,False,False,False,0,True,2,80.69999694824219,2193.0,False
5149-TGWDZ,0,False,False,False,21,True,False,1,False,True,True,True,True,True,1,True,3,104.5500030517578,2239.39990234375,False
7471-WNSUF,1,False,True,False,60,True,True,2,False,False,False,False,False,False,1,False,0,24.149999618530277,1505.9000244140625,False
8942-DBMHZ,1,False,False,False,12,True,False,2,False,False,False,False,False,False,0,False,3,20.450000762939453,255.3500061035156,False
4301-VVZKA,1,False,True,False,16,True,True,1,False,False,False,False,False,False,0,True,2,75.4000015258789,1189.4000244140625,False
9199-PWQVC,0,False,True,False,63,True,True,0,True,True,False,False,True,True,1,True,1,79.69999694824219,4786.14990234375,False
4824-GUCBY,0,True,False,False,22,True,False,1,True,True,False,False,False,False,0,False,2,81.69999694824219,1820.9000244140625,False
5393-HJZSM,0,False,True,True,32,True,False,0,True,True,True,True,False,True,0,False,0,76.30000305175781,2404.14990234375,False
7074-IEVOJ,0,True,False,False,3,True,True,1,False,True,False,False,False,False,0,True,2,79.4000015258789,205.0500030517578,True
9625-QSTYE,0,False,False,False,13,True,False,1,False,True,True,False,False,False,0,True,2,81.1500015258789,952.2999877929688,True
0862-PRCBS,0,False,True,True,68,True,True,1,False,True,False,True,True,True,2,True,1,103.75,7039.4501953125,False
8812-ZRHFP,0,False,True,True,30,True,False,1,False,False,True,False,False,True,1,False,2,86.44999694824219,2538.050048828125,False
5146-CBVOE,0,False,False,False,16,True,False,1,False,True,False,False,False,False,0,False,0,75.0999984741211,1212.8499755859375,False
0454-OKRCT,1,False,False,False,33,True,False,1,False,True,False,True,False,False,2,False,0,80.5999984741211,2651.10009765625,False
5787-KXGIY,1,False,True,False,72,True,False,2,False,False,False,False,False,False,2,False,1,19.299999237060547,1304.800048828125,False
4750-ZRXIU,0,True,False,False,4,True,True,1,False,False,False,False,False,True,0,True,2,84.5999984741211,360.1000061035156,True
4198-VFOEA,0,False,False,False,12,False,False,0,True,False,False,True,False,False,1,True,3,33.599998474121094,435.4500122070313,False
6630-UJZMY,0,True,True,False,4,True,True,1,False,False,False,False,True,False,0,True,2,83.25,308.04998779296875,False
5709-LVOEQ,0,False,True,True,0,True,False,0,True,True,True,False,True,True,2,False,3,80.8499984741211,0.0,False
6400-BWQKW,0,False,False,False,6,True,True,1,True,False,False,False,False,False,0,True,2,79.05000305175781,434.5,True
2692-AQCPF,0,False,True,False,65,True,True,1,False,True,True,True,True,True,1,True,1,108.0500030517578,7118.89990234375,False
0347-UBKUZ,0,False,False,False,15,True,False,2,False,False,False,False,False,False,0,False,3,19.899999618530277,320.45001220703125,False
0835-DUUIQ,0,False,False,True,24,True,False,2,False,False,False,False,False,False,1,False,0,21.049999237060547,531.5499877929688,False
0811-GSDTP,0,False,False,True,13,False,False,0,False,True,False,False,False,False,0,False,2,30.149999618530277,382.2000122070313,False
7567-ECMCM,1,False,False,False,24,True,False,1,False,False,False,False,False,True,0,True,1,79.8499984741211,2001.0,False
6115-ZTBFQ,0,False,True,False,72,False,False,0,True,True,True,True,True,True,2,False,0,65.5,4919.7001953125,False
6353-BRMMA,0,False,True,True,54,True,True,1,True,True,False,False,True,True,0,True,0,104.0999984741211,5645.7998046875,False
6680-WKXRZ,0,False,False,False,3,True,True,1,False,False,False,False,False,False,0,False,0,74.4000015258789,215.8000030517578,True
6231-WFGFH,1,False,True,True,4,True,False,2,False,False,False,False,False,False,0,True,3,20.5,77.5999984741211,False
9904-EHEVJ,0,True,True,True,32,True,True,1,False,False,True,False,True,False,0,True,3,91.3499984741211,2896.550048828125,False
7028-DVOIQ,1,True,False,False,35,True,True,1,False,False,True,False,True,True,0,True,2,99.0500030517578,3395.800048828125,True
6169-PPETC,1,False,True,True,35,True,False,2,False,False,False,False,False,False,2,False,0,20.5,759.3499755859375,False
4208-UFFGW,1,True,False,False,2,True,False,0,False,False,False,False,False,False,0,False,3,44.95000076293945,85.1500015258789,True
8584-KMVXD,0,False,False,False,8,True,False,1,False,True,False,False,False,False,0,False,2,75.5999984741211,535.5499877929688,False
8467-WYNSR,1,False,False,False,22,True,False,0,True,False,False,True,False,False,0,False,3,55.09999847412109,1253.1500244140625,False
0851-DFJKB,0,False,False,False,15,True,False,0,True,False,True,True,False,False,0,False,2,58.95000076293945,955.1500244140624,False
5382-SOYZL,1,False,False,False,22,True,True,1,False,False,False,False,True,True,0,True,2,95.0999984741211,2162.60009765625,False
9448-REEVD,1,False,True,False,1,True,False,0,False,False,False,False,False,False,0,False,1,44.70000076293945,44.70000076293945,True
3261-CQXOL,0,False,True,True,71,True,True,2,False,False,False,False,False,False,2,False,0,25.450000762939453,1813.3499755859373,False
8388-FYNPZ,1,False,False,False,4,True,False,0,True,False,True,False,False,False,0,False,2,56.75,245.1499938964844,False
4002-BQWPQ,1,False,False,False,25,True,True,0,True,True,True,True,False,True,0,False,0,81.75,2028.800048828125,False
5651-YLPRD,0,False,True,True,32,True,False,1,False,True,False,False,True,False,0,True,2,86.0999984741211,2723.75,False
2826-DXLQO,1,True,True,False,7,False,False,0,True,False,False,False,False,False,0,False,0,29.799999237060547,220.4499969482422,False
4378-BZYFP,1,False,False,False,17,True,False,2,False,False,False,False,False,False,1,True,3,20.5,365.7999877929688,False
9489-UTFKA,1,True,True,False,8,True,False,0,True,False,False,False,True,False,0,False,0,60.900001525878906,551.9500122070312,False
4849-PYRLQ,0,True,False,False,56,True,True,0,True,False,True,True,False,True,2,False,0,73.25,4054.199951171875,False
9117-SHLZX,1,False,False,False,1,True,False,0,False,False,False,False,False,False,0,True,3,45.70000076293945,45.70000076293945,True
9889-TMAHG,1,True,False,False,8,True,False,1,True,False,False,True,True,True,0,False,1,100.3000030517578,832.3499755859375,True
4541-RMRLG,1,False,False,False,7,True,False,2,False,False,False,False,False,False,0,False,2,19.25,112.3000030517578,True
7764-BDPEE,1,False,False,True,3,True,False,2,False,False,False,False,False,False,0,False,3,20.850000381469727,60.650001525878906,False
3429-IFLEM,0,False,False,False,71,True,False,0,True,True,True,True,True,False,2,False,1,77.3499984741211,5550.10009765625,False
3158-MOERK,0,False,False,False,2,True,True,1,False,False,False,False,True,True,0,True,2,96.0,174.8000030517578,True
7294-TMAOP,0,False,False,False,1,True,False,1,False,False,False,False,True,True,0,False,2,90.5500030517578,90.5500030517578,True
5002-GCQFH,1,False,True,False,49,True,True,1,True,True,False,False,True,False,0,True,0,93.8499984741211,4733.10009765625,False
0556-FJEGU,1,False,False,False,58,True,False,0,False,True,True,True,True,False,2,False,0,70.0999984741211,4048.949951171875,False
8919-FYFQZ,1,True,True,False,44,False,False,0,False,True,False,False,False,False,0,True,2,30.350000381469727,1359.699951171875,True
0604-THJFP,0,False,True,True,59,True,False,0,False,True,False,True,True,True,2,True,1,75.94999694824219,4542.35009765625,False
2834-JRTUA,1,False,False,False,71,True,True,1,True,False,True,True,True,True,2,True,2,108.0500030517578,7532.14990234375,True
5875-YPQFJ,1,False,False,False,1,True,False,1,False,False,False,False,False,False,0,True,2,69.9000015258789,69.9000015258789,True
5879-SESNB,0,False,False,False,11,True,True,1,False,False,False,False,False,False,0,False,2,75.25,888.6500244140625,False
6646-QVXLR,1,True,True,False,62,True,True,1,False,True,True,False,True,True,1,True,2,103.75,6383.35009765625,True
6461-PPAXN,0,False,True,True,35,True,False,0,True,False,False,True,False,False,1,True,0,54.95000076293945,1916.0,False
3318-ISQFQ,0,False,False,False,20,True,False,2,False,False,False,False,False,False,0,True,0,19.5,413.0,False
1106-HRLKZ,1,False,True,True,40,True,False,2,False,False,False,False,False,False,2,False,3,19.600000381469727,808.9500122070312,False
2483-XSSMZ,0,False,False,False,39,True,False,0,True,False,False,False,False,False,1,True,2,47.84999847412109,1886.4000244140625,False
8603-IJWDN,1,False,False,False,1,True,True,1,False,False,False,False,False,True,0,True,2,86.5999984741211,86.5999984741211,True
8165-ZJRNM,0,False,True,True,72,True,True,2,False,False,False,False,False,False,2,False,0,23.75,1679.25,False
9369-XFEHK,0,True,True,False,33,True,True,1,False,True,False,False,False,False,0,True,0,80.5999984741211,2656.5,True
2604-XVDAM,0,False,False,False,12,True,False,0,False,False,False,False,False,False,0,False,0,43.79999923706055,540.9500122070312,False
3717-OFRTN,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,0,19.75,19.75,False
9046-JBFWA,1,False,False,True,27,True,False,2,False,False,False,False,False,False,0,False,3,19.149999618530277,537.3499755859375,False
3280-NMUVX,1,False,True,True,34,True,False,2,False,False,False,False,False,False,1,False,1,19.600000381469727,678.7999877929688,False
1206-EHBDD,0,False,True,False,56,True,False,1,True,False,True,False,False,False,2,False,0,80.30000305175781,4513.64990234375,False
8361-LBRDI,0,False,False,False,58,True,True,2,False,False,False,False,False,False,2,False,1,24.350000381469727,1423.8499755859375,False
4883-KCPZJ,0,False,True,True,22,True,True,2,False,False,False,False,False,False,2,False,1,25.25,555.4000244140625,False
9108-EQPNQ,0,False,True,True,10,True,True,2,False,False,False,False,False,False,2,False,1,26.100000381469727,225.5500030517578,False
7277-KAMWT,1,False,False,False,13,True,False,2,False,False,False,False,False,False,2,False,1,20.0,268.45001220703125,False
3842-IYKUE,0,False,False,False,35,True,True,1,False,True,False,True,False,False,0,False,1,85.30000305175781,2917.5,True
6641-XRPSU,0,False,False,False,34,True,False,1,False,False,False,False,False,False,0,True,1,70.0,2416.10009765625,True
1374-DMZUI,0,True,False,False,4,True,True,1,False,False,False,False,True,True,0,True,2,94.3000030517578,424.4500122070313,True
2545-LXYVJ,1,False,True,False,72,True,False,2,False,False,False,False,False,False,2,False,0,20.700000762939453,1492.0999755859375,False
3234-VKACU,1,False,False,False,2,True,False,0,False,False,False,True,True,True,0,False,2,70.30000305175781,132.39999389648438,False
8357-EQXFO,0,False,False,False,7,True,False,1,False,False,True,False,True,True,0,True,2,95.3499984741211,660.9000244140625,True
1989-PRJHP,1,True,True,False,27,True,True,1,False,False,False,False,False,False,0,True,2,75.5,1893.949951171875,True
8120-JDCAM,1,False,True,True,4,True,False,1,False,False,False,False,False,False,0,True,3,69.55000305175781,284.8999938964844,False
8917-FAEMR,0,False,False,False,37,True,False,2,False,False,False,False,False,False,2,False,3,19.850000381469727,784.25,False
7047-YXDMZ,1,False,False,False,21,True,False,2,False,False,False,False,False,False,0,False,3,20.0,417.7000122070313,False
2858-EIMXH,0,True,True,False,53,True,True,1,False,False,False,False,True,True,1,True,1,95.8499984741211,5016.25,False
9524-EGPJC,0,False,False,False,18,True,True,1,False,False,False,True,False,True,0,True,2,90.0999984741211,1612.75,True
6993-OHLXR,0,False,False,False,2,True,False,1,False,False,False,False,False,False,0,False,2,68.94999694824219,119.75,True
8818-XYFCQ,1,False,True,True,32,True,True,1,True,False,False,False,True,True,0,True,1,99.5500030517578,3204.64990234375,True
6419-ZTTLE,1,True,True,False,23,True,False,2,False,False,False,False,False,False,1,True,2,20.75,485.2000122070313,False
0929-HYQEW,1,False,False,False,3,True,False,0,True,False,False,False,False,False,0,True,3,50.150001525878906,160.85000610351562,False
6614-YOLAC,0,False,True,True,71,False,False,0,True,True,False,True,True,True,2,False,3,58.650001525878906,4145.25,False
7426-RHZGU,1,False,False,False,9,True,False,1,False,False,False,True,True,True,0,True,0,95.9000015258789,827.4500122070312,False
4065-JJAVA,0,False,False,False,1,True,False,0,False,True,False,False,False,False,0,False,2,49.5,49.5,False
4695-VADHF,1,False,True,True,18,True,False,0,False,False,True,False,False,True,0,False,2,57.45000076293945,990.8499755859376,True
3863-IUBJR,1,False,True,True,12,True,False,0,False,False,False,False,False,True,1,False,1,53.650001525878906,696.3499755859375,True
7649-SIJJF,1,False,True,False,71,True,True,0,True,True,True,True,False,True,2,True,3,80.0999984741211,5585.39990234375,False
9361-YNQWJ,0,False,False,False,64,True,True,2,False,False,False,False,False,False,1,True,0,24.399999618530277,1601.199951171875,False
3748-FVMZZ,1,False,False,False,4,False,False,0,False,False,False,True,False,True,0,True,2,40.04999923706055,162.4499969482422,False
9391-TTOYH,0,False,False,False,23,True,False,2,False,False,False,False,False,False,0,True,3,19.5,470.2000122070313,False
1452-XRSJV,0,False,True,True,39,True,False,0,True,False,False,False,False,False,0,False,1,51.04999923706055,2066.0,False
3422-WJOYD,1,False,True,False,28,True,False,0,True,False,False,True,False,False,1,False,3,54.34999847412109,1426.449951171875,False
8242-SOQUO,0,True,False,False,5,True,False,1,False,True,False,False,True,False,0,True,2,84.69999694824219,392.5,False
7460-ITWWP,0,True,True,False,45,True,False,1,False,False,True,False,False,True,0,True,2,86.0999984741211,3861.449951171875,False
7147-AYBAA,1,False,False,False,37,True,False,1,False,False,False,False,False,False,0,True,3,70.3499984741211,2552.89990234375,False
7868-TMWMZ,0,True,True,False,60,True,False,1,True,True,True,True,True,True,2,True,0,110.0,6668.35009765625,False
4822-RVYBB,1,True,False,False,8,True,True,1,False,False,True,False,True,True,0,True,2,100.5999984741211,819.4000244140625,True
6732-FZUGP,0,False,False,False,47,True,True,1,True,False,True,False,True,False,1,False,1,94.9000015258789,4615.25,False
8436-BJUMM,1,False,True,True,26,True,True,1,False,False,False,False,True,False,0,True,2,83.75,2070.60009765625,True
4184-TJFAN,0,True,True,True,3,True,False,1,True,False,False,True,True,False,0,True,3,88.30000305175781,273.75,True
8329-GWVPJ,0,False,True,True,50,True,False,1,False,False,False,False,False,False,0,True,0,69.75,3557.699951171875,False
1352-VHKAJ,1,False,True,True,27,True,True,0,False,False,False,True,True,True,0,False,0,71.5999984741211,1957.0999755859373,False
4145-UQXUQ,0,True,False,False,8,True,False,1,False,False,True,False,True,True,0,True,2,92.0999984741211,729.9500122070312,True
2632-TACXW,0,False,True,False,62,True,True,2,False,False,False,False,False,False,2,False,0,23.649999618530277,1416.75,False
8146-QQKZH,0,False,True,False,71,True,False,0,True,False,True,True,True,True,2,False,0,81.8499984741211,5924.39990234375,False
1767-CJKBA,1,False,False,False,66,True,True,2,False,False,False,False,False,False,2,False,3,25.100000381469727,1697.699951171875,False
6445-TNRXS,1,False,True,True,68,True,True,1,True,True,True,True,True,True,2,True,0,114.6999969482422,7849.85009765625,False
4581-LNWUM,0,False,False,False,13,False,False,0,False,False,True,False,True,True,0,False,2,49.150001525878906,649.4000244140625,False
4869-EPIUS,1,False,True,False,56,True,False,1,False,False,False,False,False,True,1,True,2,80.9000015258789,4557.5,False
9948-YPTDG,1,False,True,False,38,True,False,1,True,True,False,False,False,False,0,True,2,79.44999694824219,3013.050048828125,True
1236-WFCDV,1,True,False,False,14,True,False,1,False,False,False,False,True,True,0,False,1,90.4499969482422,1266.0999755859375,True
1915-OAKWD,0,False,False,True,16,True,False,2,False,False,False,False,False,False,1,True,0,19.299999237060547,360.3500061035156,False
7296-PIXQY,0,False,True,True,14,True,False,1,False,False,False,False,False,False,0,False,2,70.19999694824219,1046.5,False
4883-QICIH,1,False,True,True,32,True,False,1,False,False,False,False,False,False,0,True,0,69.75,2347.89990234375,True
3354-OADJP,0,False,False,False,8,True,False,0,True,False,False,True,False,False,1,False,0,54.25,447.75,False
3524-WQDSG,0,False,True,True,43,True,True,1,False,False,True,False,True,True,0,True,0,99.3000030517578,4209.9501953125,False
0810-DHDBD,0,False,False,False,52,True,True,0,True,False,True,True,True,False,1,False,1,74.0,3877.64990234375,False
4026-SKKHW,1,False,False,False,3,True,False,0,False,False,False,True,False,False,0,True,3,50.25,152.3000030517578,False
2829-HYVZP,1,False,False,False,29,True,False,2,False,False,False,False,False,False,1,True,3,19.799999237060547,572.2000122070312,False
8329-IBCTI,0,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,19.649999618530277,19.649999618530277,True
1271-SJBGZ,1,True,False,False,12,False,False,0,False,False,True,True,False,True,0,True,2,43.650001525878906,526.9500122070312,True
3845-JHAMY,0,False,True,True,16,False,False,0,False,False,False,False,False,True,0,True,1,35.5,552.7000122070312,False
7013-PSXHK,0,False,False,False,40,True,True,0,False,False,True,True,True,True,1,True,3,80.75,3208.64990234375,False
5669-SRAIP,0,False,False,False,5,False,False,0,False,False,True,False,False,True,0,False,2,39.5,210.75,True
5981-ITEMU,1,False,True,False,40,True,True,1,False,False,False,False,True,True,0,True,0,97.0999984741211,3706.949951171875,True
3486-NPGST,0,False,False,False,36,True,False,2,False,False,False,False,False,False,1,False,3,19.549999237060547,620.75,False
6941-PMGEP,0,False,False,False,5,True,False,1,False,False,False,False,False,True,0,True,2,80.0,412.5,True
1624-WOIWJ,0,False,False,False,10,True,False,1,True,False,False,False,True,False,0,True,3,84.69999694824219,832.0499877929688,True
2074-GKOWZ,1,False,True,True,2,True,False,1,False,False,False,False,True,True,0,True,0,89.55000305175781,185.5500030517578,True
0376-YMCJC,1,False,False,False,23,True,True,1,False,False,False,True,True,False,0,True,2,90.5999984741211,1943.199951171875,True
6100-FJZDG,1,False,True,True,26,True,False,2,False,False,False,False,False,False,1,True,0,20.049999237060547,505.8999938964844,False
4829-ZLJTK,0,True,True,False,72,True,True,1,True,True,True,False,True,True,2,True,2,112.4000015258789,8046.85009765625,False
1730-VFMWO,0,False,True,False,34,True,False,0,False,False,False,True,False,False,0,False,0,50.20000076293945,1815.300048828125,False
7143-BQIBA,1,False,False,False,10,True,False,0,True,False,False,True,True,False,0,False,0,62.25,612.9500122070312,False
3800-LYTRK,0,False,False,False,14,True,False,0,True,False,False,True,False,False,1,False,3,55.70000076293945,795.1500244140625,False
0634-SZPQA,0,False,False,False,23,True,True,1,True,False,False,False,True,False,0,True,0,90.05000305175781,2169.800048828125,True
9646-NMHXE,1,False,True,False,47,True,False,2,False,False,False,False,False,False,2,False,3,19.649999618530277,973.0999755859376,False
7030-NJVDP,1,False,True,False,24,True,False,1,True,False,False,True,False,True,0,True,2,89.25,2210.199951171875,False
5536-RTPWK,1,False,True,False,49,True,True,1,False,True,False,False,True,True,0,True,0,99.0500030517578,4853.75,True
8883-GRDWQ,1,True,False,False,20,True,False,0,True,False,False,True,False,False,1,False,3,54.0,1055.9000244140625,False
6166-ILMNY,0,False,False,False,2,True,False,1,False,False,False,False,False,False,0,False,0,69.75,144.5500030517578,True
3097-NNSPB,0,False,False,False,2,True,False,0,False,True,False,False,False,False,0,True,1,49.04999923706055,91.0999984741211,True
7771-ZONAT,1,False,False,False,22,False,False,0,False,False,True,True,True,True,2,False,0,56.75,1304.8499755859375,False
0655-RBDUG,1,False,False,False,7,True,True,1,False,False,True,False,True,True,0,True,0,98.0500030517578,713.0,True
2111-DWYHN,1,False,False,False,1,True,False,2,False,False,False,False,False,False,0,False,3,21.100000381469727,21.100000381469727,False
4194-WHFCB,0,False,True,True,59,True,True,1,False,True,False,True,False,True,0,True,0,96.6500015258789,5580.7998046875,False
4121-AGSIN,0,False,True,True,58,True,True,2,False,False,False,False,False,False,1,True,1,24.5,1497.9000244140625,False
4361-BKAXE,0,False,False,False,41,True,True,1,True,True,True,True,True,True,0,True,0,114.5,4527.4501953125,True
9845-PEEKO,0,True,False,False,59,True,True,1,False,True,False,False,False,False,2,True,1,79.19999694824219,4590.35009765625,False
0455-XFASS,0,False,True,True,3,True,False,1,False,False,False,False,False,False,0,True,2,69.55000305175781,200.1999969482422,False
0301-KOBTQ,1,False,False,False,32,True,False,2,False,False,False,False,False,False,2,True,0,20.049999237060547,614.4500122070312,False
1751-NCDLI,1,True,True,False,46,True,True,1,False,False,True,False,True,True,0,True,2,98.8499984741211,4564.89990234375,False
4367-NUYAO,1,False,True,True,0,True,True,2,False,False,False,False,False,False,2,False,3,25.75,0.0,False
9878-TNQGW,1,False,False,False,2,True,False,1,False,False,False,False,False,True,0,True,2,80.94999694824219,171.14999389648438,True
9170-ARBTB,0,False,True,True,52,True,False,2,False,False,False,False,False,False,1,False,1,19.600000381469727,1012.4000244140624,False
4441-NIHPT,0,True,False,False,13,True,False,1,False,False,True,False,False,False,0,True,2,74.30000305175781,940.3499755859376,True
8999-BOHSE,0,True,False,False,11,True,False,1,False,False,False,False,True,True,0,False,0,89.69999694824219,1047.699951171875,True
7241-AJHFS,1,False,False,False,32,True,True,1,True,False,False,True,False,False,0,False,0,87.6500015258789,2766.39990234375,False
7029-RPUAV,1,True,True,False,17,True,True,1,False,False,True,False,True,True,0,True,1,100.4499969482422,1622.449951171875,True
4546-FOKWR,0,False,False,False,16,True,True,1,False,False,False,False,False,False,0,True,1,74.75,1129.3499755859375,False
9036-CSKBW,0,False,False,False,51,True,True,1,True,True,True,False,True,True,1,False,0,107.4499969482422,5680.89990234375,False
5832-TRLPB,1,False,False,False,29,True,False,0,False,False,True,True,True,True,1,True,0,75.3499984741211,2243.89990234375,False
8590-YFFQO,1,False,True,False,70,True,False,0,True,True,True,True,False,False,2,False,1,64.94999694824219,4523.25,False
8659-IOOPU,0,False,True,True,71,True,True,1,True,False,True,True,False,True,2,False,2,100.4499969482422,7159.7001953125,False
1338-CECEE,1,False,True,True,41,True,True,0,False,True,True,False,True,False,1,False,0,68.5,2839.949951171875,False
7439-DKZTW,1,False,False,False,1,True,False,1,False,False,False,False,True,False,0,True,2,80.55000305175781,80.55000305175781,False
